factura_nota;n_control;fecha_registro;mes;rif_cliente;fecha_auditoria;fecha_registro;cliente;codigo_producto;producto;estandar;unidad_medida; cajas_devueltas ;display_devueltos;paq_und_devueltas;lote;fecha_vencimiento;chofer;transporte;motivo;Tipo_de_devolucion;responsable;zona;asesor;nota_credito;recibida;comentarios;
31055;2029760;2/2/26;1;J-500013230;4/2/26;27/1/26;COMERCIAL ITECA, C.A.;JD1888;DUCREAM LOVE 18D X 18U;18; CAJA ;1; -   ; -   ;L240930;30/3/26;WILLIAN PEREZ;SIN INFORMACION;FECHA VENCIMIENTO;FISICO;VENTAS;EDO. GUÁRICO;AV - GUARICO I;CARLOS GOMEZ;;SI;FECHA VENCIMIENTO
48772;2029761;2/2/26;1;J-413138530;4/2/26;23/1/26;INVERSIONES ORIENTE 20.20, C.A.;DT1507;TANDY UVA 8D X 15U;8; CAJA ;1; -   ; -   ;L021025;2/10/27;ENRIQUE NADALES;FLETY EXPRESS DEL CENTRO;MERCANCIA NO SOLICITADA;FISICO;VENTAS;EDO. ANZOÁTEGUI;AV - ORIENTE NORTE III;JULIO AGUILERA;;SI;MERCANCIA NO SOLICITADA POR EL CLIENTE
31191;2029762;2/2/26;1;J-405405333;5/2/26;29/1/26;INSUMAR DISTRIBUIDORA 715, C.A.;PC1001;PAPA CRUNCH ORIGINAL 24U X 100G;24; CAJA ;1; -   ; -   ;;18/4/26;FERNANDO APONTE;INNOVA;FECHA VENCIMIENTO;FISICO;VENTAS;EDO. MIRANDA;EN - CAPITAL I;GUSTAVO DIAZ;;SI;FECHA VENCIMIENTO
31191;2029762;2/2/26;1;J-405405333;5/2/26;29/1/26;INSUMAR DISTRIBUIDORA 715, C.A.;PC1003;PAPA CRUNCH CREMA Y CEBOLLA 24U X 100G;24; CAJA ;1; -   ; -   ;;10/4/26;FERNANDO APONTE;INNOVA;FECHA VENCIMIENTO;FISICO;VENTAS;EDO. MIRANDA;EN - CAPITAL I;GUSTAVO DIAZ;;SI;FECHA VENCIMIENTO
31191;2029762;2/2/26;1;J-405405333;5/2/26;29/1/26;INSUMAR DISTRIBUIDORA 715, C.A.;PC1007;PAPA CRUNCH QUESO 24U X 100G;24; CAJA ;1; -   ; -   ;;10/4/26;FERNANDO APONTE;INNOVA;FECHA VENCIMIENTO;FISICO;VENTAS;EDO. MIRANDA;EN - CAPITAL I;GUSTAVO DIAZ;;SI;FECHA VENCIMIENTO
48782;2029763;2/2/26;1;J-500769300;2/2/26;25/1/26;INVERSIONES BARCELONA ORIENTE 20.21, C.A.;OP6346;CARAMELO DURO MENTA 34P X 250G;; PAQ. ; -   ; -   ;1;L30507;1/11/27;ENRIQUE NADALES;FLETY EXPRESS DEL CENTRO;DAÑADO;FINANCIERO;OTROS;EDO. ANZOÁTEGUI;AV - ORIENTE NORTE III;JULIO AGUILERA;;SI;OP6346: 01 PAQS. AVERIADO - SE QUEDA CON LA CAJA / PC0607: MERCANCIA NO SOLICITADA POR EL CLIENTE
48782;2029763;2/2/26;1;J-500769300;2/2/26;25/1/26;INVERSIONES BARCELONA ORIENTE 20.21, C.A.;PC0607;PAPA CRUNCH QUESO 24U X 60G;; CAJA ;1; -   ; -   ;LWP0225;3/5/26;ENRIQUE NADALES;FLETY EXPRESS DEL CENTRO;MERCANCIA NO SOLICITADA;FISICO;VENTAS;EDO. ANZOÁTEGUI;AV - ORIENTE NORTE III;JULIO AGUILERA;;SI;OP6346: 01 PAQS. AVERIADO - SE QUEDA CON LA CAJA / PC0607: MERCANCIA NO SOLICITADA POR EL CLIENTE
30307;2029764;3/2/26;1;J-413161052;5/2/26;9/1/26;COMERCIAL TORONTO 2019, C.A.;WP3691;GELATINA ZERO AZUCAR WYNCO LIMON 36U X 12G;36; CAJA ;1; -   ; -   ;;;CRISTIAN CARDENAS;VENTAS;MERCANCIA NO SOLICITADA;FISICO;VENTAS;EDO. CARABOBO;CV CENTRO II;CRISTIAM CARDENAS;;SI;EL VENDEDOR HACE EL RETIRO DE LA MERCANCIA EN EL CLIENTE - DEVUELVE A WYNCO - MERCANCIA NO SOLICITADA POR EL CLIENTE
30307;2029764;3/2/26;1;J-413161052;5/2/26;9/1/26;COMERCIAL TORONTO 2019, C.A.;WP3692;GELATINA ZERO AZUCAR WYNCO PIÑA 36U X 12G;36; CAJA ;1; -   ; -   ;;;CRISTIAN CARDENAS;VENTAS;MERCANCIA NO SOLICITADA;FISICO;VENTAS;EDO. CARABOBO;CV CENTRO II;CRISTIAM CARDENAS;;SI;EL VENDEDOR HACE EL RETIRO DE LA MERCANCIA EN EL CLIENTE - DEVUELVE A WYNCO - MERCANCIA NO SOLICITADA POR EL CLIENTE
48939;2029765;4/2/26;1;J-500110510;4/2/26;30/1/26;MULTITIENDA FARMAEXPRESS DELICIAS, C.A.;PC0353;PAPA CRUNCH CREMA Y CEBOLLA 50U X 35G;50; CAJA ;2; -   ; -   ;;5/2/26;CARLOS RANGEL;INNOVA;FECHA VENCIMIENTO;FISICO;VENTAS;EDO. ZULIA;AV - ZULIA III;JORGE LINARES;;SI;FECHA VENCIMIENTO
31422;2029766;2/2/26;1;J-500664249;5/2/26;30/1/26;COMERCIALIZADORA COMEVAL, C.A;PC0351;PAPA CRUNCH ORIGINAL 50U X 35G;50; CAJA ;1; -   ; -   ;;5/2/26;RODOLFO PARADA;CESARIO PARRA;FECHA VENCIMIENTO;FISICO;VENTAS;EDO. CARABOBO;AV - CARABOBO I;LUIS FERRER;;SI;FECHA VENCIMIENTO
31422;2029766;2/2/26;1;J-500664249;5/2/26;30/1/26;COMERCIALIZADORA COMEVAL, C.A;PC0353;PAPA CRUNCH CREMA Y CEBOLLA 50U X 35G;50; CAJA ;1; -   ; -   ;;5/2/26;RODOLFO PARADA;CESARIO PARRA;FECHA VENCIMIENTO;FISICO;VENTAS;EDO. CARABOBO;AV - CARABOBO I;LUIS FERRER;;SI;FECHA VENCIMIENTO
31422;2029766;2/2/26;1;J-500664249;5/2/26;30/1/26;COMERCIALIZADORA COMEVAL, C.A;PC0357;PAPA CRUNCH QUESO 50U X 35G;50; CAJA ;1; -   ; -   ;;5/2/26;RODOLFO PARADA;CESARIO PARRA;FECHA VENCIMIENTO;FISICO;VENTAS;EDO. CARABOBO;AV - CARABOBO I;LUIS FERRER;;SI;FECHA VENCIMIENTO
31175;2029767;2/2/26;1;J-411152579;5/2/26;29/1/26;DIPROVEN 2018, C.A;PC0351;PAPA CRUNCH ORIGINAL 50U X 35G;50; CAJA ;1; -   ; -   ;;5/2/26;PLACIDO GUEVARA;PLACIDO GUEVARA;FECHA VENCIMIENTO;FISICO;VENTAS;EDO. ARAGUA;AV - ARAGUA I;ALEJANDRO VALERA;;SI;FECHA VENCIMIENTO
31175;2029767;2/2/26;1;J-411152579;5/2/26;29/1/26;DIPROVEN 2018, C.A;PC0353;PAPA CRUNCH CREMA Y CEBOLLA 50U X 35G;50; CAJA ;1; -   ; -   ;;5/2/26;PLACIDO GUEVARA;PLACIDO GUEVARA;FECHA VENCIMIENTO;FISICO;VENTAS;EDO. ARAGUA;AV - ARAGUA I;ALEJANDRO VALERA;;SI;FECHA VENCIMIENTO
31175;2029767;2/2/26;1;J-411152579;5/2/26;29/1/26;DIPROVEN 2018, C.A;PC0357;PAPA CRUNCH QUESO 50U X 35G;50; CAJA ;1; -   ; -   ;;5/2/26;PLACIDO GUEVARA;PLACIDO GUEVARA;FECHA VENCIMIENTO;FISICO;VENTAS;EDO. ARAGUA;AV - ARAGUA I;ALEJANDRO VALERA;;SI;FECHA VENCIMIENTO
48818;2029768;2/2/26;1;J-317542100;2/2/26;27/1/26;FARMA DON ORIENTE , C.A;WD7020;LASER POP 8D X 12U;8; CAJA ;1; -   ; -   ;;;JAIME ROJAS;FLETY EXPRESS DEL CENTRO;MERCANCIA NO SOLICITADA;FISICO;VENTAS;EDO. MONAGAS;AV - MONAGAS I;KELLY GIL;;NO;EL CLIENTE SE QUEDO CON LAS CAJAS , TAL COMO SE EVIDENCIA EN EL CORREO ANEXO
48818;2029768;2/2/26;1;J-317542100;2/2/26;27/1/26;FARMA DON ORIENTE , C.A;WD7023;BUBBLE TRACTOR 8D X 12U;8; CAJA ;1; -   ; -   ;;;JAIME ROJAS;FLETY EXPRESS DEL CENTRO;MERCANCIA NO SOLICITADA;FISICO;VENTAS;EDO. MONAGAS;AV - MONAGAS I;KELLY GIL;;NO;EL CLIENTE SE QUEDO CON LAS CAJAS , TAL COMO SE EVIDENCIA EN EL CORREO ANEXO
48818;2029768;2/2/26;1;J-317542100;2/2/26;27/1/26;FARMA DON ORIENTE , C.A;WD7026;SWEET RACE 8D X 12U;8; CAJA ;1; -   ; -   ;;;JAIME ROJAS;FLETY EXPRESS DEL CENTRO;MERCANCIA NO SOLICITADA;FISICO;VENTAS;EDO. MONAGAS;AV - MONAGAS I;KELLY GIL;;NO;EL CLIENTE SE QUEDO CON LAS CAJAS , TAL COMO SE EVIDENCIA EN EL CORREO ANEXO
S/N 040226;2029769;4/2/26;2;J-501134464;5/2/26;4/2/26;INVERSIONES SOYA, C.A;TR0515;TRENTO MASSIMO SURTIDO 8D X 15 U;8; CAJA ;2; -   ; -   ;;21/1/26;ALEJANDRA BRICEÑO;VENTAS;FECHA VENCIMIENTO;FISICO;VENTAS;EDO. CARABOBO;AV - CARABOBO II;DIONERGI GUERRERO;;SI;FECHA VENCIMIENTO
S/N 040226;2029769;4/2/26;2;J-501134464;5/2/26;4/2/26;INVERSIONES SOYA, C.A;TR0818;TRENTO LIMON 8D X 16U;8; CAJA ;1; -   ; -   ;;13/1/26;ALEJANDRA BRICEÑO;VENTAS;FECHA VENCIMIENTO;FISICO;VENTAS;EDO. CARABOBO;AV - CARABOBO II;DIONERGI GUERRERO;;SI;FECHA VENCIMIENTO
S/N 040226;2029769;4/2/26;2;J-501134464;5/2/26;4/2/26;INVERSIONES SOYA, C.A;TR0816;TRENTO CHOCOLATE 8D X 16U;8; CAJA ;1; -   ; -   ;;20/1/26;ALEJANDRA BRICEÑO;VENTAS;FECHA VENCIMIENTO;FISICO;VENTAS;EDO. CARABOBO;AV - CARABOBO II;DIONERGI GUERRERO;;SI;FECHA VENCIMIENTO
S/N 040226;2029769;4/2/26;2;J-501134464;5/2/26;4/2/26;INVERSIONES SOYA, C.A;TR0820;TRENTO PARCHITA 8D X 16U;8; CAJA ;1; -   ; -   ;;20/1/26;ALEJANDRA BRICEÑO;VENTAS;FECHA VENCIMIENTO;FISICO;VENTAS;EDO. CARABOBO;AV - CARABOBO II;DIONERGI GUERRERO;;SI;FECHA VENCIMIENTO
48764;2029770;2/2/26;1;J-500769300;2/2/26;23/1/26;INVERSIONES BARCELONA ORIENTE 20.21, C.A.;PC0353;PAPA CRUNCH CREMA Y CEBOLLA 50U X 35G;50; CAJA ;1; -   ; -   ;LWP0225;5/2/26;ENRIQUE NADALES;FLETY EXPRESS DEL CENTRO;MERCANCIA NO SOLICITADA;FISICO;VENTAS;EDO. ANZOÁTEGUI;AV - ORIENTE NORTE III;JULIO AGUILERA;;SI;MERCANCIA NO SOLICITADA POR EL CLIENTE
S/N 020226;2029771;2/2/26;1;;4/2/26;;;PC1007;PAPA CRUNCH QUESO 24U X 100G;24; CAJA ;2; -   ; -   ;;10/4/26;JAIME ROJAS;FLETY EXPRESS DEL CENTRO;SOBRANTE;FISICO;OTROS;-;;;;SI;SOBRANTE EN RUTA CUMANA
S/N 020226-3;2029772;2/2/26;2;J-311501878;9/2/25;2/2/26;GRUPO TOTAL 99, C.A.;GM1002;MARSHMALLOWS BLANCO 70P X 100G;70; PAQ. ; -   ; -   ;410;;19/1/2026 - 18/11/2025;JUAN ESCALONA;GRUPO TOTAL 99, C.A;FECHA VENCIMIENTO;FINANCIERO;VENTAS;EDO. MIRANDA;OFICINA;OFICINA;;SI;FECHA VENCIMIENTO - WF4034: PRODUCTO COMPACTADO
S/N 020226-3;2029772;2/2/26;2;J-311501878;9/2/25;2/2/26;GRUPO TOTAL 99, C.A.;TR0821;TRENTO CHEESECAKE 8D X 16U;8; UND. ; -   ; -   ;4.905;;16/1/26;JUAN ESCALONA;GRUPO TOTAL 99, C.A;FECHA VENCIMIENTO;FINANCIERO;VENTAS;EDO. MIRANDA;OFICINA;OFICINA;;SI;FECHA VENCIMIENTO - WF4034: PRODUCTO COMPACTADO
S/N 020226-3;2029772;2/2/26;2;J-311501878;9/2/25;2/2/26;GRUPO TOTAL 99, C.A.;NB1301;CHOCO LEXUS TRIANGULO ROJO 18D X 120G;18; DISP. ; -   ;50; -   ;;6/11/25;JUAN ESCALONA;GRUPO TOTAL 99, C.A;FECHA VENCIMIENTO;FINANCIERO;VENTAS;EDO. MIRANDA;OFICINA;OFICINA;;SI;FECHA VENCIMIENTO - WF4034: PRODUCTO COMPACTADO
S/N 020226-3;2029772;2/2/26;2;J-311501878;9/2/25;2/2/26;GRUPO TOTAL 99, C.A.;TR0819;TRENTO DARK 8D X 16U;8; UND. ; -   ; -   ;609;;27/1/26;JUAN ESCALONA;GRUPO TOTAL 99, C.A;FECHA VENCIMIENTO;FINANCIERO;VENTAS;EDO. MIRANDA;OFICINA;OFICINA;;SI;FECHA VENCIMIENTO - WF4034: PRODUCTO COMPACTADO
S/N 020226-3;2029772;2/2/26;2;J-311501878;9/2/25;2/2/26;GRUPO TOTAL 99, C.A.;TR0817;TRENTO BLANCO 8D X 16U;8; UND. ; -   ; -   ;2.106;;23/1/26;JUAN ESCALONA;GRUPO TOTAL 99, C.A;FECHA VENCIMIENTO;FINANCIERO;VENTAS;EDO. MIRANDA;OFICINA;OFICINA;;SI;FECHA VENCIMIENTO - WF4034: PRODUCTO COMPACTADO
S/N 020226-3;2029772;2/2/26;2;J-311501878;9/2/25;2/2/26;GRUPO TOTAL 99, C.A.;TR0820;TRENTO PARCHITA 8D X 16U;8; UND. ; -   ; -   ;2.841;;20/1/26;JUAN ESCALONA;GRUPO TOTAL 99, C.A;FECHA VENCIMIENTO;FINANCIERO;VENTAS;EDO. MIRANDA;OFICINA;OFICINA;;SI;FECHA VENCIMIENTO - WF4034: PRODUCTO COMPACTADO
S/N 020226-3;2029772;2/2/26;2;J-311501878;9/2/25;2/2/26;GRUPO TOTAL 99, C.A.;GM2555;MARSHMALLOWS BOMBONES NAPOLITANO 30P X 225G;30; PAQ. ; -   ; -   ;575;;22/01/2026 - 18/01/2026;JUAN ESCALONA;GRUPO TOTAL 99, C.A;FECHA VENCIMIENTO;FINANCIERO;VENTAS;EDO. MIRANDA;OFICINA;OFICINA;;SI;FECHA VENCIMIENTO - WF4034: PRODUCTO COMPACTADO
S/N 020226-3;2029772;2/2/26;2;J-311501878;9/2/25;2/2/26;GRUPO TOTAL 99, C.A.;GM2557;MARSHMALLOWS BOMBONES ROSA & BLANCO 30P X 225G;30; PAQ. ; -   ; -   ;373;;17/1/26;JUAN ESCALONA;GRUPO TOTAL 99, C.A;FECHA VENCIMIENTO;FINANCIERO;VENTAS;EDO. MIRANDA;OFICINA;OFICINA;;SI;FECHA VENCIMIENTO - WF4034: PRODUCTO COMPACTADO
S/N 020226-3;2029772;2/2/26;2;J-311501878;9/2/25;2/2/26;GRUPO TOTAL 99, C.A.;MT1605;TARTALETA ISABELA DUE FRESA 50P X 140G;50; PAQ. ; -   ; -   ;182;;13/11/25;JUAN ESCALONA;GRUPO TOTAL 99, C.A;FECHA VENCIMIENTO;FINANCIERO;VENTAS;EDO. MIRANDA;OFICINA;OFICINA;;SI;FECHA VENCIMIENTO - WF4034: PRODUCTO COMPACTADO
S/N 020226-3;2029772;2/2/26;2;J-311501878;9/2/25;2/2/26;GRUPO TOTAL 99, C.A.;MC3005;COOKIES VITARELLA CHOCOLATE 40P X 80G;40; PAQ. ; -   ; -   ;393;;14/11/25;JUAN ESCALONA;GRUPO TOTAL 99, C.A;FECHA VENCIMIENTO;FINANCIERO;VENTAS;EDO. MIRANDA;OFICINA;OFICINA;;SI;FECHA VENCIMIENTO - WF4034: PRODUCTO COMPACTADO
S/N 020226-3;2029772;2/2/26;2;J-311501878;9/2/25;2/2/26;GRUPO TOTAL 99, C.A.;MT1607;TARTALETA ISABELA DUE CHEESE CAKE 50P X 140G;50; PAQ. ; -   ; -   ;50;;13/11/25;JUAN ESCALONA;GRUPO TOTAL 99, C.A;FECHA VENCIMIENTO;FINANCIERO;VENTAS;EDO. MIRANDA;OFICINA;OFICINA;;SI;FECHA VENCIMIENTO - WF4034: PRODUCTO COMPACTADO
S/N 020226-3;2029772;2/2/26;2;J-311501878;9/2/25;2/2/26;GRUPO TOTAL 99, C.A.;MC3001;COOKIES VITARELLA VAINILLA 40P X 80G;40; PAQ. ; -   ; -   ;187;;13/11/25;JUAN ESCALONA;GRUPO TOTAL 99, C.A;FECHA VENCIMIENTO;FINANCIERO;VENTAS;EDO. MIRANDA;OFICINA;OFICINA;;SI;FECHA VENCIMIENTO - WF4034: PRODUCTO COMPACTADO
S/N 020226-3;2029772;2/2/26;2;J-311501878;9/2/25;2/2/26;GRUPO TOTAL 99, C.A.;NB1324;CHOCO LEXUS TUBO 24D X 150G;24; DISP. ; -   ;155; -   ;;20/11/25;JUAN ESCALONA;GRUPO TOTAL 99, C.A;FECHA VENCIMIENTO;FINANCIERO;VENTAS;EDO. MIRANDA;OFICINA;OFICINA;;SI;FECHA VENCIMIENTO - WF4034: PRODUCTO COMPACTADO
S/N 020226-3;2029772;2/2/26;2;J-311501878;9/2/25;2/2/26;GRUPO TOTAL 99, C.A.;TR9992;TRENTO MASSIMO COOKIES 8D X 15U;8; PAQ. ; -   ; -   ;3.410;;21/1/26;JUAN ESCALONA;GRUPO TOTAL 99, C.A;FECHA VENCIMIENTO;FINANCIERO;VENTAS;EDO. MIRANDA;OFICINA;OFICINA;;SI;FECHA VENCIMIENTO - WF4034: PRODUCTO COMPACTADO
S/N 020226-3;2029772;2/2/26;2;J-311501878;9/2/25;2/2/26;GRUPO TOTAL 99, C.A.;WF4034;TWIST MALLOW STICKS 48P X 70G;48; PAQ. ; -   ; -   ;3;;2/4/27;JUAN ESCALONA;GRUPO TOTAL 99, C.A;DAÑADO;FINANCIERO;OTROS;EDO. MIRANDA;OFICINA;OFICINA;;SI;FECHA VENCIMIENTO - WF4034: PRODUCTO COMPACTADO
S/N 020226-3;2029772;2/2/26;2;J-311501878;9/2/25;2/2/26;GRUPO TOTAL 99, C.A.;JC0016;CROC-CHOC 12D X 24U;12; UND. ; -   ; -   ;2.490;;3/12/25;JUAN ESCALONA;GRUPO TOTAL 99, C.A;FECHA VENCIMIENTO;FINANCIERO;VENTAS;EDO. MIRANDA;OFICINA;OFICINA;;SI;FECHA VENCIMIENTO - WF4034: PRODUCTO COMPACTADO
S/N 020226-3;2029772;2/2/26;2;J-311501878;9/2/25;2/2/26;GRUPO TOTAL 99, C.A.;JJ0515;BUSTER TANGY CANDY FLOWPACK ARANDANO/UVA 12D X 24U;12; UND. ; -   ; -   ;919;;1/12/25;JUAN ESCALONA;GRUPO TOTAL 99, C.A;FECHA VENCIMIENTO;FINANCIERO;VENTAS;EDO. MIRANDA;OFICINA;OFICINA;;SI;FECHA VENCIMIENTO - WF4034: PRODUCTO COMPACTADO
S/N 020226-3;2029772;2/2/26;2;J-311501878;9/2/25;2/2/26;GRUPO TOTAL 99, C.A.;JJ0501;BUSTER TANGY CANDY LIMON/FRESA 12D X 24U;12; UND. ; -   ; -   ;1.244;;1/12/25;JUAN ESCALONA;GRUPO TOTAL 99, C.A;FECHA VENCIMIENTO;FINANCIERO;VENTAS;EDO. MIRANDA;OFICINA;OFICINA;;SI;FECHA VENCIMIENTO - WF4034: PRODUCTO COMPACTADO
S/N 020226-3;2029772;2/2/26;2;J-311501878;9/2/25;2/2/26;GRUPO TOTAL 99, C.A.;PC1005;PAPA CRUNCH BARBECUE 24U X 100G;24; UND. ; -   ; -   ;77;;9/12/25;JUAN ESCALONA;GRUPO TOTAL 99, C.A;FECHA VENCIMIENTO;FINANCIERO;VENTAS;EDO. MIRANDA;OFICINA;OFICINA;;SI;FECHA VENCIMIENTO - WF4034: PRODUCTO COMPACTADO
S/N 020226-3;2029772;2/2/26;2;J-311501878;9/2/25;2/2/26;GRUPO TOTAL 99, C.A.;WP1241;MEZCLA TORTA WYNCO VAINILLA 12P X 400G;12; PAQ. ; -   ; -   ;3;;6/11/25;JUAN ESCALONA;GRUPO TOTAL 99, C.A;FECHA VENCIMIENTO;FINANCIERO;VENTAS;EDO. MIRANDA;OFICINA;OFICINA;;SI;FECHA VENCIMIENTO - WF4034: PRODUCTO COMPACTADO
S/N 020226-3;2029772;2/2/26;2;J-311501878;9/2/25;2/2/26;GRUPO TOTAL 99, C.A.;JJ0503;BUSTER TANGY CANDY MANZANA/CEREZA 12D X 24U;12; UND. ; -   ; -   ;268;;1/12/25;JUAN ESCALONA;GRUPO TOTAL 99, C.A;FECHA VENCIMIENTO;FINANCIERO;VENTAS;EDO. MIRANDA;OFICINA;OFICINA;;SI;FECHA VENCIMIENTO - WF4034: PRODUCTO COMPACTADO
S/N 020226-3;2029772;2/2/26;2;J-311501878;9/2/25;2/2/26;GRUPO TOTAL 99, C.A.;JJ0517;BUSTER TANGY CANDY FLOWPACK MANZANA/FRESA 12D X 24U;12; UND. ; -   ; -   ;466;;1/12/25;JUAN ESCALONA;GRUPO TOTAL 99, C.A;FECHA VENCIMIENTO;FINANCIERO;VENTAS;EDO. MIRANDA;OFICINA;OFICINA;;SI;FECHA VENCIMIENTO - WF4034: PRODUCTO COMPACTADO
S/N 020226-3;2029772;2/2/26;2;J-311501878;9/2/25;2/2/26;GRUPO TOTAL 99, C.A.;TR9993;TRENTO MASSIMO BROWNIE 8D X 15U;8; UND. ; -   ; -   ;2.489;;17/1/26;JUAN ESCALONA;GRUPO TOTAL 99, C.A;FECHA VENCIMIENTO;FINANCIERO;VENTAS;EDO. MIRANDA;OFICINA;OFICINA;;SI;FECHA VENCIMIENTO - WF4034: PRODUCTO COMPACTADO
S/N 020226-3;2029772;2/2/26;2;J-311501878;9/2/25;2/2/26;GRUPO TOTAL 99, C.A.;MT3085;CROSTATA FRUTOS ROJOS 30P X 80G;30; PAQ. ; -   ; -   ;41;;6/11/25;JUAN ESCALONA;GRUPO TOTAL 99, C.A;FECHA VENCIMIENTO;FINANCIERO;VENTAS;EDO. MIRANDA;OFICINA;OFICINA;;SI;FECHA VENCIMIENTO - WF4034: PRODUCTO COMPACTADO
S/N 020226-3;2029772;2/2/26;2;J-311501878;9/2/25;2/2/26;GRUPO TOTAL 99, C.A.;JJ0505;BUSTER TANGY CANDY PATILLA/PATILLA ACIDA 12D X 24U;12; UND. ; -   ; -   ;955;;1/12/25;JUAN ESCALONA;GRUPO TOTAL 99, C.A;FECHA VENCIMIENTO;FINANCIERO;VENTAS;EDO. MIRANDA;OFICINA;OFICINA;;SI;FECHA VENCIMIENTO - WF4034: PRODUCTO COMPACTADO
S/N 020226-4;2029772;2/2/26;2;J-311501878;9/2/25;2/2/26;GRUPO TOTAL 99, C.A.;JJ0509;BUSTER TANGY CANDY GRANDE UVA/ARANDANO 12D X 12U;12; UND. ; -   ; -   ;34;;1/12/25;JUAN ESCALONA;GRUPO TOTAL 99, C.A;FECHA VENCIMIENTO;FINANCIERO;VENTAS;EDO. MIRANDA;OFICINA;OFICINA;;SI;FECHA VENCIMIENTO - WF4034: PRODUCTO COMPACTADO
S/N 020226-4;2029772;2/2/26;2;J-311501878;9/2/25;2/2/26;GRUPO TOTAL 99, C.A.;JJ6005;FRUIT PUNCH MINI BOLSA 12P X 48U;12; UND. ; -   ; -   ;3;;1/12/25;JUAN ESCALONA;GRUPO TOTAL 99, C.A;FECHA VENCIMIENTO;FINANCIERO;VENTAS;EDO. MIRANDA;OFICINA;OFICINA;;SI;FECHA VENCIMIENTO - WF4034: PRODUCTO COMPACTADO
S/N 020226-4;2029772;2/2/26;2;J-311501878;9/2/25;2/2/26;GRUPO TOTAL 99, C.A.;WP1240;MEZCLA TORTA WYNCO CHOCOLATE 12P X 400G;12; PAQ. ; -   ; -   ;3;;SIN FECHA;JUAN ESCALONA;GRUPO TOTAL 99, C.A;FECHA VENCIMIENTO;FINANCIERO;VENTAS;EDO. MIRANDA;OFICINA;OFICINA;;SI;FECHA VENCIMIENTO - WF4034: PRODUCTO COMPACTADO
S/N 020226-4;2029772;2/2/26;2;J-311501878;9/2/25;2/2/26;GRUPO TOTAL 99, C.A.;TR9991;TRENTO MASSIMO CHOCOLATE 8D X 15U;8; UND. ; -   ; -   ;6.833;;14/1/26;JUAN ESCALONA;GRUPO TOTAL 99, C.A;FECHA VENCIMIENTO;FINANCIERO;VENTAS;EDO. MIRANDA;OFICINA;OFICINA;;SI;FECHA VENCIMIENTO - WF4034: PRODUCTO COMPACTADO
S/N 020226-4;2029772;2/2/26;2;J-311501878;9/2/25;2/2/26;GRUPO TOTAL 99, C.A.;TR0816;TRENTO CHOCOLATE 8D X 16U;8; UND. ; -   ; -   ;2.440;;20/1/26;JUAN ESCALONA;GRUPO TOTAL 99, C.A;FECHA VENCIMIENTO;FINANCIERO;VENTAS;EDO. MIRANDA;OFICINA;OFICINA;;SI;FECHA VENCIMIENTO - WF4034: PRODUCTO COMPACTADO
S/N 020226-4;2029772;2/2/26;2;J-311501878;9/2/25;2/2/26;GRUPO TOTAL 99, C.A.;JC5002;COLORETI 500G 12P X 500G;12; PAQ. ; -   ; -   ;36;;16/12/25;JUAN ESCALONA;GRUPO TOTAL 99, C.A;FECHA VENCIMIENTO;FINANCIERO;VENTAS;EDO. MIRANDA;OFICINA;OFICINA;;SI;FECHA VENCIMIENTO - WF4034: PRODUCTO COMPACTADO
S/N 020226-4;2029772;2/2/26;2;J-311501878;9/2/25;2/2/26;GRUPO TOTAL 99, C.A.;DG0509;STICKS ACIDOS 12P X 70G;12; PAQ. ; -   ; -   ;17;;15/12/25;JUAN ESCALONA;GRUPO TOTAL 99, C.A;FECHA VENCIMIENTO;FINANCIERO;VENTAS;EDO. MIRANDA;OFICINA;OFICINA;;SI;FECHA VENCIMIENTO - WF4034: PRODUCTO COMPACTADO
S/N 020226-4;2029772;2/2/26;2;J-311501878;9/2/25;2/2/26;GRUPO TOTAL 99, C.A.;WP3664;GELATINA WYNCO LIMON 36U X 25G;36; UND. ; -   ; -   ;10;;24/12/25;JUAN ESCALONA;GRUPO TOTAL 99, C.A;FECHA VENCIMIENTO;FINANCIERO;VENTAS;EDO. MIRANDA;OFICINA;OFICINA;;SI;FECHA VENCIMIENTO - WF4034: PRODUCTO COMPACTADO
S/N 020226-4;2029772;2/2/26;2;J-311501878;9/2/25;2/2/26;GRUPO TOTAL 99, C.A.;PC1007;PAPA CRUNCH QUESO 24U X 100G;24; UND. ; -   ; -   ;127;;9/12/25;JUAN ESCALONA;GRUPO TOTAL 99, C.A;FECHA VENCIMIENTO;FINANCIERO;VENTAS;EDO. MIRANDA;OFICINA;OFICINA;;SI;FECHA VENCIMIENTO - WF4034: PRODUCTO COMPACTADO
S/N 020226-4;2029772;2/2/26;2;J-311501878;9/2/25;2/2/26;GRUPO TOTAL 99, C.A.;MT1606;TARTALETA ISABELA DUE CHOCO BLANCO  50P X 140G;50; PAQ. ; -   ; -   ;10;;SIN FECHA;JUAN ESCALONA;GRUPO TOTAL 99, C.A;FECHA VENCIMIENTO;FINANCIERO;VENTAS;EDO. MIRANDA;OFICINA;OFICINA;;SI;FECHA VENCIMIENTO - WF4034: PRODUCTO COMPACTADO
